Index,Link,Price,Condition,Year,Papers,Box,Brand,Model,Reference,Movement,Dimensions,Gender,SKU,Case,Bracelet,Crystal,Dial Color,Features,Missed Prices,Condition Category
3160,https://www.chronext.com/chanel/code-coco/h5147/V29716,4610,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Chanel,Code Coco,H5147,Quartz,38.1mm,Female,V29716,Stainless Steel,Stainless Steel Ceramic,Sapphire,Black,"['Diamonds', 'Minute', 'Hour']","USD 4,610",Unworn - New
3161,https://www.chronext.com/hublot/classic-fusion/541-nx-2610-nx/S3416,9540,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Hublot,Classic Fusion,541.NX.2610.NX,Automatic,42mm,Male,S3416,Titanium,Titanium,Sapphire,Silver,"['Date', 'Small Second', 'Water Resistant', 'Minute', 'Hour', 'Chronograph']","USD 9,540",Unworn - New
3162,https://www.chronext.com/omega/de-ville/424-13-27-60-55-001/U3406,2350,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Omega,De Ville Prestige Quartz,424.13.27.60.55.001,Quartz,27.4mm,Female,U3406,Stainless Steel,Calf Leather,Sapphire,White,"['Diamonds', 'Minute', 'Hour']","USD 2,350",Unworn - New
3163,https://www.chronext.com/montblanc/star/118507/V19033,4220,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Montblanc,Star Legacy Small Second 36 mm,118507,Automatic,36mm,Female,V19033,Stainless Steel,Stainless Steel,Sapphire,Silver,"['Diamonds', 'Small Second', 'Minute', 'Hour']","USD 4,220",Unworn - New
3164,https://www.chronext.com/omega/de-ville/424-55-33-20-55-006/U3404,24700,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Omega,De Ville Prestige Co-Axial,424.55.33.20.55.006,Automatic,32.7mm,Female,U3404,Red Gold,Red Gold,Sapphire,White,"['Date', 'Diamonds', 'Minute', 'Hour', 'Chronometer', 'Co-Axial']","USD 24,700",Unworn - New
3165,https://www.chronext.com/rolex/datejust/278248/V17485,45300,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Rolex,Datejust 31,278248,Automatic,31mm,Female,V17485,Yellow Gold,Yellow Gold,Sapphire,Green,"['Date', 'Diamonds', 'Screw Down Crown', 'Minute', 'Hour', 'Central Second', 'Chronometer']","USD 45,300",Unworn - New
3166,https://www.chronext.com/glashuette-original/pavonina/1-03-02-05-06-14/V20460,5800,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Glashütte Original,Pavonina,1-03-02-05-06-14,Quartz,31mm,Female,V20460,Red Gold,Red Gold,Sapphire,Mother of Pearl,"['Diamonds', 'Minute', 'Hour']","USD 5,800",Unworn - New
3167,https://www.chronext.com/montblanc/boheme/119932/V19051,3140,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Montblanc,Bohème Day Night 30 mm,119932,Automatic,30mm,Female,V19051,Stainless Steel,Leather,Sapphire,Silver,"['Date', 'Day / Night Indicator', 'Diamonds', 'Minute', 'Hour', 'Central Second']",,Unworn - New
3168,https://www.chronext.com/omega/de-ville/424-15-24-60-52-001/U3391,5400,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Omega,De Ville Prestige Quartz,424.15.24.60.52.001,Quartz,24.4mm,Female,U3391,Stainless Steel,Stainless Steel,Sapphire,Silver,"['Diamonds', 'Minute', 'Hour']","USD 5,400",Unworn - New
3169,https://www.chronext.com/hublot/classic-fusion/565-ox-9010-ox-3704/S3390,68720,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Hublot,Classic Fusion,565.OX.9010.OX.3704,Automatic,38mm,Male,S3390,Rose Gold,Rose Gold,Sapphire,Pavé,"['Date', 'Diamonds', 'Water Resistant', 'Minute', 'Hour', 'Central Second']","USD 68,720",Unworn - New
3170,https://www.chronext.com/rolex/datejust/278248/V17494,56180,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Rolex,Datejust 31,278248,Automatic,31mm,Female,V17494,Yellow Gold,Yellow Gold,Sapphire,Pavé,"['Date', 'Diamonds', 'Screw Down Crown', 'Minute', 'Hour', 'Central Second', 'Chronometer']","USD 56,180",Unworn - New
3171,https://www.chronext.com/omega/de-ville/424-20-33-60-52-001/U3390,4810,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Omega,De Ville Prestige Quartz,424.20.33.60.52.001,Quartz,32.7mm,Female,U3390,Stainless Steel Red Gold,Stainless Steel Red Gold,Sapphire,Silver,"['Diamonds', 'Minute', 'Hour']","USD 4,810",Unworn - New
3172,https://www.chronext.com/hublot/classic-fusion/565-ox-2610-ox/S3388,22540,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Hublot,Classic Fusion,565.OX.2610.OX,Automatic,38mm,Male,S3388,Rose Gold,Rose Gold,Sapphire,White,"['Date', 'Water Resistant', 'Minute', 'Hour', 'Central Second']","USD 22,540",Unworn - New
3173,https://www.chronext.com/omega/de-ville/424-25-27-60-52-001/U3387,8750,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Omega,De Ville Prestige Quartz,424.25.27.60.52.001,Quartz,27.4mm,Female,U3387,Stainless Steel Red Gold,Stainless Steel Red Gold,Sapphire,Silver,"['Diamonds', 'Minute', 'Hour']","USD 8,750",Unworn - New
3174,https://www.chronext.com/glashuette-original/senator/1-36-01-02-05-30/V20471,14260,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Glashütte Original,Senator Excellence,1-36-01-02-05-30,Automatic,40mm,Male,V20471,Red Gold,Red Gold,Sapphire,Silver,"['Minute', 'Hour', 'Central Second']","USD 14,260",Unworn - New
3175,https://www.chronext.com/hublot/classic-fusion/565-cm-1170-cm-1104/S3371,10820,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Hublot,Classic Fusion,565.CM.1170.CM.1104,Automatic,38mm,Male,S3371,Ceramic,Ceramic,Sapphire,Black,"['Date', 'Diamonds', 'Water Resistant', 'Minute', 'Hour', 'Central Second']","USD 10,820",Unworn - New
3176,https://www.chronext.com/omega/de-ville/424-10-40-20-02-006/V24160,2940,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Omega,De Ville Prestige,424.10.40.20.02.006,Automatic,39.5mm,Male,V24160,Stainless Steel,Stainless Steel,Sapphire,Grey,"['Date', 'Minute', 'Hour', 'Central Second', 'Chronometer', 'Co-Axial']","USD 2,940",Unworn - New
3177,https://www.chronext.com/jaeger-lecoultre/rendez-vous/3468130/V21671,13300,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Jaeger-LeCoultre,Rendez-Vous Night & Day,3468130,Automatic,29mm,Female,V21671,Stainless Steel,Stainless Steel,Sapphire,Silver,"['Day / Night Indicator', 'Diamonds', 'Minute', 'Hour', 'Central Second']",,Unworn - New
3178,https://www.chronext.com/rolex/datejust/278288rbr/V17517,51440,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Rolex,Datejust 31,278288RBR,Automatic,31mm,Female,V17517,Yellow Gold,Yellow Gold,Sapphire,White,"['Date', 'Diamonds', 'Screw Down Crown', 'Minute', 'Hour', 'Central Second', 'Chronometer']","USD 51,440",Unworn - New
3179,https://www.chronext.com/glashuette-original/senator/1-36-04-05-02-02/V20488,8450,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Glashütte Original,Senator Excellence Panoramadatum Mondphase,1-36-04-05-02-02,Automatic,42mm,Male,V20488,Stainless Steel,Stainless Steel,Sapphire,White,"['Date', 'Luminescent Hands', 'Luminescent Indexes', 'Moonphase', 'Minute', 'Hour', 'Central Second']","USD 8,450",Unworn - New
3180,https://www.chronext.com/hublot/big-bang/346-px-0880-vr-1204/S3312,27760,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Hublot,Big Bang Caviar,346.PX.0880.VR.1204,Automatic,41mm,Male,S3312,Rose Gold,Calf Leather,Sapphire,Gold,"['Date', 'Diamonds', 'Water Resistant', 'Minute', 'Hour', 'Central Second']","USD 27,760",Unworn - New
3181,https://www.chronext.com/omega/de-ville/424-57-37-20-55-002/U3343,17910,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Omega,De Ville Prestige Co-Axial,424.57.37.20.55.002,Automatic,36.8mm,Female,U3343,White Gold,Calf Leather,Sapphire,White,"['Date', 'Diamonds', 'Minute', 'Hour', 'Chronometer', 'Co-Axial']","USD 17,910",Unworn - New
3182,https://www.chronext.com/glashuette-original/seventies/1-37-02-03-02-33/V20498,10330,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Glashütte Original,Seventies Chronograph Panoramadatum,1-37-02-03-02-33,Automatic,40mm,Male,V20498,Stainless Steel,Stainless Steel,Sapphire,Blue,"['Date', 'Flyback', 'Luminescent Hands', 'Luminescent Indexes', 'Power Reserve Indicator', 'Small Second', 'Water Resistant', 'Minute', 'Hour', 'Chronograph']","USD 10,330",Unworn - New
3183,https://www.chronext.com/hublot/big-bang/341-pe-2010-rw/S3297,54840,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Hublot,Big Bang,341.PE.2010.RW,Automatic,41mm,Male,S3297,Rose Gold,Rubber,Sapphire,White,"['Date', 'Luminescent Hands', 'Small Second', 'Water Resistant', 'Minute', 'Hour', 'Chronograph']","USD 54,840",Unworn - New
3184,https://www.chronext.com/cartier/tank/wgta0030/V22117,20760,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Cartier,Tank Française,WGTA0030,Quartz,30mm,Unisex,V22117,Rose Gold,Rose Gold,Sapphire,Silver,"['Minute', 'Hour']","USD 20,760",Unworn - New
3185,https://www.chronext.com/omega/de-ville/424-20-33-20-58-003/C78391,5430,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Omega,De Ville Prestige Co-Axial,424.20.33.20.58.003,Automatic,32.7mm,Male,C78391,Stainless Steel Yellow Gold,Stainless Steel Yellow Gold,Sapphire,Gold,"['Date', 'Diamonds', 'Minute', 'Hour', 'Central Second', 'Chronometer', 'Co-Axial']","USD 5,430",Unworn - New
3186,https://www.chronext.com/rolex/datejust/278278/V17540,42650,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Rolex,Datejust 31,278278,Automatic,31mm,Female,V17540,Yellow Gold,Yellow Gold,Sapphire,Mother of Pearl,"['Date', 'Diamonds', 'Screw Down Crown', 'Minute', 'Hour', 'Central Second', 'Chronometer']","USD 42,650",Unworn - New
3187,https://www.chronext.com/omega/de-ville/424-57-37-20-55-001/U3306,22900,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Omega,De Ville Prestige Co-Axial,424.57.37.20.55.001,Automatic,36.8mm,Female,U3306,Yellow Gold,Calf Leather,Sapphire,White,"['Date', 'Diamonds', 'Minute', 'Hour', 'Chronometer', 'Co-Axial']",,Unworn - New
3188,https://www.chronext.com/omega/de-ville/425-30-34-20-57-004/C78378,6190,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Omega,De Ville Ladymatic Co-Axial,425.30.34.20.57.004,Automatic,34mm,Female,C78378,Stainless Steel,Stainless Steel,Sapphire,Black,"['Date', 'Diamonds', 'Luminescent Hands', 'Screw Down Crown', 'Minute', 'Hour', 'Central Second', 'Chronometer', 'Co-Axial']","USD 6,190",Unworn - New
3189,https://www.chronext.com/rolex/datejust/278278/V17553,38890,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Rolex,Datejust 31,278278,Automatic,31mm,Female,V17553,Yellow Gold,Yellow Gold,Sapphire,Grey,"['Date', 'Diamonds', 'Screw Down Crown', 'Minute', 'Hour', 'Central Second', 'Chronometer']","USD 38,890",Unworn - New
3190,https://www.chronext.com/omega/de-ville/425-22-34-20-55-003/U3300,8750,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Omega,De Ville Ladymatic Co-Axial,425.22.34.20.55.003,Automatic,34mm,Female,U3300,Stainless Steel Yellow Gold,Calf Leather,Sapphire,White,"['Date', 'Diamonds', 'Screw Down Crown', 'Minute', 'Hour', 'Chronometer', 'Co-Axial']","USD 8,750",Unworn - New
3191,https://www.chronext.com/omega/de-ville/433-10-41-22-10-001/C78364,7370,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Omega,De Ville Hour Vision Co-Axial Master Chronometer Annual Calendar,433.10.41.22.10.001,Automatic,41mm,Male,C78364,Stainless Steel,Stainless Steel,Sapphire,Brown,"['Annual Calendar', 'Magnetic Shielding', 'Minute', 'Hour', 'Central Second', 'Chronometer', 'Co-Axial']","USD 7,370",Unworn - New
3192,https://www.chronext.com/rolex/datejust/278278/V17560,34850,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Rolex,Datejust 31,278278,Automatic,31mm,Female,V17560,Yellow Gold,Yellow Gold,Sapphire,Gold,"['Date', 'Screw Down Crown', 'Minute', 'Hour', 'Central Second', 'Chronometer']","USD 34,850",Unworn - New
3193,https://www.chronext.com/omega/de-ville/425-60-34-20-55-004/U3299,23130,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Omega,De Ville Ladymatic Co-Axial,425.60.34.20.55.004,Automatic,34mm,Female,U3299,Rose Gold,Rose Gold,Sapphire,White,"['Date', 'Diamonds', 'Screw Down Crown', 'Minute', 'Hour', 'Chronometer', 'Co-Axial']","USD 23,130",Unworn - New
3194,https://www.chronext.com/omega/de-ville/425-27-34-20-55-003/U3298,15250,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Omega,De Ville Ladymatic Co-Axial,425.27.34.20.55.003,Automatic,34mm,Female,U3298,Stainless Steel Yellow Gold,Calf Leather,Sapphire,White,"['Date', 'Diamonds', 'Screw Down Crown', 'Minute', 'Hour', 'Chronometer', 'Co-Axial']","USD 15,250",Unworn - New
3195,https://www.chronext.com/omega/de-ville/425-67-34-20-55-007/U3297,21060,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Omega,De Ville Ladymatic Co-Axial,425.67.34.20.55.007,Automatic,34mm,Female,U3297,Yellow Gold,Calf Leather,Sapphire,White,"['Date', 'Diamonds', 'Screw Down Crown', 'Minute', 'Hour', 'Chronometer', 'Co-Axial']","USD 21,060",Unworn - New
3196,https://www.chronext.com/rolex/lady-datejust/279138rbr/V17567,47810,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Rolex,Lady-Datejust 28,279138RBR,Automatic,28mm,Female,V17567,Yellow Gold,Yellow Gold,Sapphire,Blue,"['Date', 'Diamonds', 'Screw Down Crown', 'Minute', 'Hour', 'Central Second', 'Chronometer']","USD 47,810",Unworn - New
3197,https://www.chronext.com/omega/de-ville/425-67-34-20-55-008/U3296,21060,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Omega,De Ville Ladymatic Co-Axial,425.67.34.20.55.008,Automatic,34mm,Female,U3296,Rose Gold,Calf Leather,Sapphire,White,"['Date', 'Diamonds', 'Screw Down Crown', 'Minute', 'Hour', 'Chronometer', 'Co-Axial']","USD 21,060",Unworn - New
3198,https://www.chronext.com/omega/de-ville/425-35-34-20-57-003/U3294,12390,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Omega,De Ville Ladymatic Co-Axial,425.35.34.20.57.003,Automatic,34mm,Female,U3294,Stainless Steel,Stainless Steel,Sapphire,Blue,"['Date', 'Diamonds', 'Screw Down Crown', 'Minute', 'Hour', 'Chronometer', 'Co-Axial']","USD 12,390",Unworn - New
3199,https://www.chronext.com/hublot/classic-fusion/510-ox-7180-ox/C78306,29040,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Hublot,Classic Fusion Blue King Gold Bracelet,510.OX.7180.OX,Automatic,45mm,Male,C78306,Rose Gold,Rose Gold,Sapphire,Blue,"['Date', 'Minute', 'Hour', 'Central Second']","USD 29,040",Unworn - New
3200,https://www.chronext.com/glashuette-original/panomatic/1-90-12-01-12-02/V20545,14170,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Glashütte Original,PanoMatic Lunar,1-90-12-01-12-02,Automatic,39.4mm,Male,V20545,Stainless Steel,Stainless Steel,Sapphire,Mother of Pearl,"['Date', 'Diamonds', 'Moonphase', 'Small Second', 'Minute', 'Hour']","USD 14,170",Unworn - New
3201,https://www.chronext.com/omega/de-ville/425-25-34-20-55-003/U3285,18700,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Omega,De Ville Ladymatic Co-Axial,425.25.34.20.55.003,Automatic,34mm,Female,U3285,Stainless Steel Yellow Gold,Stainless Steel Yellow Gold,Sapphire,White,"['Date', 'Diamonds', 'Screw Down Crown', 'Minute', 'Hour', 'Chronometer', 'Co-Axial']","USD 18,700",Unworn - New
